---
Version: 1.1.7
Provider: docker
Metadata:
  Created: "2020-04-12T00:15:19Z"
  Command: "bash -c 'while true; do sleep 2s; done'"
  Id: d69fefaa9ee25c23f5c9ed5b4431b221d147575982352cedff0925a275e1827e
  Image: ubuntu
  Labels: {}
  Names:
    - /cocky_hugle
  Ports: []
  Status: Up 21 minutes
  SizeRw: ~
  SizeRootFs: ~
System:
  OsType: Linux
  OsRelease: 4.15.0-88-generic
  Distribution:
    Id: ubuntu
    IdLike: debian
    Name: Ubuntu
    PrettyName: Ubuntu 18.04.1 LTS
    Version: 18.04.1 LTS (Bionic Beaver)
    VersionId: "18.04"
    VersionCodename: bionic
    CpeName: ~
    BuildId: ~
    Variant: ~
    VariantId: ~
  MemoryTotal: 264061528
  SwapTotal: 3145724
  Hostname: node1.radvisor-direct.infosphere-pg0.clemson.cloudlab.us
  CpuCount: 40
  CpuOnlineCount: 4
  CpuSpeed: 2199
Cgroup: system.slice/docker-d69fefaa9ee25c23f5c9ed5b4431b221d147575982352cedff0925a275e1827e.scope
CgroupDriver: systemd
InitializedAt: 1586651816493061473
---
read,pids.current,pids.max,cpu.usage.total,cpu.usage.system,cpu.usage.user,cpu.usage.percpu,cpu.stat.user,cpu.stat.system,cpu.throttling.periods,cpu.throttling.throttled.count,cpu.throttling.throttled.time,memory.usage.current,memory.usage.max,memory.limit.hard,memory.limit.soft,memory.failcnt,memory.hierarchical_limit.memory,memory.hierarchical_limit.memoryswap,memory.cache,memory.rss.all,memory.rss.huge,memory.mapped,memory.swap,memory.paged.in,memory.paged.out,memory.fault.total,memory.fault.major,memory.anon.inactive,memory.anon.active,memory.file.inactive,memory.file.active,memory.unevictable,blkio.service.bytes,blkio.service.ios,blkio.service.time,blkio.queued,blkio.wait,blkio.merged,blkio.time,blkio.sectors
1586651819246467515,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2629632,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819296539173,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2629632,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819346613175,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2629632,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819396684887,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2629632,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819446747963,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819496792865,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819546866677,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819596972819,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819647043031,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819697118697,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819747194054,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819797269348,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819847339404,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819897414370,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819947486445,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651819997561304,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820047603458,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820097666773,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820147740420,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820197816371,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820247917189,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820297977774,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820348025210,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820398101773,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820448201123,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820498276957,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820548350968,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820598424826,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820648499630,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820698570504,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820748645360,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820798717709,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820848795094,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820898866588,2,6143,799585390,0,799585390,49232966 347092333 350569729 52690362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2453504,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,376832,0,0,,26853,26761,61426,0,0,303104,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820948906824,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2662400,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,307200,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651820998991448,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2662400,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,307200,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821049064669,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2662400,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,307200,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821099135053,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2662400,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,307200,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821149211263,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2662400,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,307200,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821199256947,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2662400,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,307200,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821249331830,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2662400,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,307200,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821299406098,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2662400,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,307200,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821349480466,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2662400,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,307200,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821399581141,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2662400,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,307200,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821449627114,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,348160,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821499742929,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,348160,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821549815840,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,348160,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821599893324,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,348160,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821649964918,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,348160,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821700039830,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,348160,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821750110196,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,348160,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821800186117,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,348160,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821850247027,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,348160,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821900302768,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,348160,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651821950334721,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,348160,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822000424553,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,348160,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822050468470,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,348160,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822100507911,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
1586651822150569350,2,6143,800450993,0,800450993,49232966 347188064 350788171 53241792 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,37,38,0,0,0,2478080,7000064,9223372036854771712,9223372036854771712,0,9223372036854771712,,0,380928,0,0,,26892,26799,61517,0,0,364544,0,0,0,Total 0,Total 0,Total 0,Total 0,Total 0,Total 0,,
